NAME,GEO_ID,B23025_001E,B23025_002E,B23025_003E,B23025_004E,B23025_005E,B23025_006E,B23025_007E,state,county,tract,block group
"Block Group 3, Census Tract 8110, Petersburg city, Virginia",517308110003,1428,1075,1044,1044,0,31,353,51,730,811000,3
"Block Group 2, Census Tract 8111, Petersburg city, Virginia",517308111002,815,661,530,464,66,131,154,51,730,811100,2
"Block Group 3, Census Tract 8111, Petersburg city, Virginia",517308111003,1363,1011,1011,857,154,0,352,51,730,811100,3
"Block Group 2, Census Tract 8112, Petersburg city, Virginia",517308112002,732,404,404,287,117,0,328,51,730,811200,2
"Block Group 3, Census Tract 8112, Petersburg city, Virginia",517308112003,853,661,598,560,38,63,192,51,730,811200,3
"Block Group 2, Census Tract 8113, Petersburg city, Virginia",517308113002,680,446,416,375,41,30,234,51,730,811300,2
"Block Group 3, Census Tract 8113, Petersburg city, Virginia",517308113003,726,418,418,418,0,0,308,51,730,811300,3
"Block Group 1, Census Tract 3401, Poquoson city, Virginia",517353401001,1582,1065,1015,1005,10,50,517,51,735,340100,1
"Block Group 2, Census Tract 3401, Poquoson city, Virginia",517353401002,1117,607,571,571,0,36,510,51,735,340100,2
"Block Group 2, Census Tract 3402, Poquoson city, Virginia",517353402002,729,574,554,554,0,20,155,51,735,340200,2
"Block Group 4, Census Tract 3402, Poquoson city, Virginia",517353402004,562,237,192,192,0,45,325,51,735,340200,4
"Block Group 5, Census Tract 3402, Poquoson city, Virginia",517353402005,674,507,478,478,0,29,167,51,735,340200,5
"Block Group 2, Census Tract 3403, Poquoson city, Virginia",517353403002,972,503,453,453,0,50,469,51,735,340300,2
"Block Group 3, Census Tract 3403, Poquoson city, Virginia",517353403003,1364,1016,1016,992,24,0,348,51,735,340300,3
"Block Group 1, Census Tract 2102, Portsmouth city, Virginia",517402102001,828,659,648,516,132,11,169,51,740,210200,1
"Block Group 2, Census Tract 2102, Portsmouth city, Virginia",517402102002,1119,760,751,750,1,9,359,51,740,210200,2
"Block Group 1, Census Tract 2103, Portsmouth city, Virginia",517402103001,616,417,400,363,37,17,199,51,740,210300,1
"Block Group 2, Census Tract 2103, Portsmouth city, Virginia",517402103002,285,122,117,117,0,5,163,51,740,210300,2
"Block Group 3, Census Tract 2103, Portsmouth city, Virginia",517402103003,612,389,375,353,22,14,223,51,740,210300,3
"Block Group 1, Census Tract 2104, Portsmouth city, Virginia",517402104001,1338,903,871,816,55,32,435,51,740,210400,1
"Block Group 1, Census Tract 2105, Portsmouth city, Virginia",517402105001,1153,870,870,747,123,0,283,51,740,210500,1
"Block Group 1, Census Tract 2106, Portsmouth city, Virginia",517402106001,921,665,524,453,71,141,256,51,740,210600,1
"Block Group 2, Census Tract 2106, Portsmouth city, Virginia",517402106002,546,451,371,349,22,80,95,51,740,210600,2
"Block Group 1, Census Tract 2109, Portsmouth city, Virginia",517402109001,1337,852,762,726,36,90,485,51,740,210900,1
"Block Group 2, Census Tract 2109, Portsmouth city, Virginia",517402109002,1155,708,655,601,54,53,447,51,740,210900,2
"Block Group 3, Census Tract 2109, Portsmouth city, Virginia",517402109003,474,303,209,209,0,94,171,51,740,210900,3
"Block Group 1, Census Tract 2111, Portsmouth city, Virginia",517402111001,553,415,415,410,5,0,138,51,740,211100,1
"Block Group 2, Census Tract 2111, Portsmouth city, Virginia",517402111002,642,273,273,242,31,0,369,51,740,211100,2
"Block Group 1, Census Tract 2114, Portsmouth city, Virginia",517402114001,805,408,370,354,16,38,397,51,740,211400,1
"Block Group 1, Census Tract 804.02, Carroll County, Virginia",510350804021,959,447,447,415,32,0,512,51,35,80402,1
"Block Group 2, Census Tract 804.02, Carroll County, Virginia",510350804022,1176,720,720,701,19,0,456,51,35,80402,2
"Block Group 2, Census Tract 805.01, Carroll County, Virginia",510350805012,833,406,406,394,12,0,427,51,35,80501,2
"Block Group 1, Census Tract 805.02, Carroll County, Virginia",510350805021,798,373,373,373,0,0,425,51,35,80502,1
"Block Group 1, Census Tract 806.01, Carroll County, Virginia",510350806011,565,212,212,212,0,0,353,51,35,80601,1
"Block Group 2, Census Tract 806.01, Carroll County, Virginia",510350806012,936,487,470,452,18,17,449,51,35,80601,2
"Block Group 2, Census Tract 806.03, Carroll County, Virginia",510350806032,712,199,199,177,22,0,513,51,35,80603,2
"Block Group 3, Census Tract 806.03, Carroll County, Virginia",510350806033,689,486,486,486,0,0,203,51,35,80603,3
"Block Group 1, Census Tract 6001, Charles City County, Virginia",510366001001,1433,897,897,880,17,0,536,51,36,600100,1
"Block Group 2, Census Tract 6001, Charles City County, Virginia",510366001002,893,520,520,513,7,0,373,51,36,600100,2
"Block Group 2, Census Tract 6002, Charles City County, Virginia",510366002002,934,503,503,482,21,0,431,51,36,600200,2
"Block Group 1, Census Tract 6003, Charles City County, Virginia",510366003001,844,411,404,386,18,7,433,51,36,600300,1
"Block Group 1, Census Tract 9301.01, Charlotte County, Virginia",510379301011,884,550,548,548,0,2,334,51,37,930101,1
"Block Group 2, Census Tract 9301.01, Charlotte County, Virginia",510379301012,1208,645,645,569,76,0,563,51,37,930101,2
"Block Group 1, Census Tract 9302, Charlotte County, Virginia",510379302001,751,416,416,416,0,0,335,51,37,930200,1
"Block Group 3, Census Tract 9302, Charlotte County, Virginia",510379302003,555,269,269,256,13,0,286,51,37,930200,3
"Block Group 1, Census Tract 9303, Charlotte County, Virginia",510379303001,980,613,613,556,57,0,367,51,37,930300,1
"Block Group 3, Census Tract 9303, Charlotte County, Virginia",510379303003,1184,709,709,605,104,0,475,51,37,930300,3
"Block Group 1, Census Tract 1001.06, Chesterfield County, Virginia",510411001061,1930,1419,1406,1371,35,13,511,51,41,100106,1
"Block Group 1, Census Tract 1001.07, Chesterfield County, Virginia",510411001071,717,562,562,546,16,0,155,51,41,100107,1
"Block Group 2, Census Tract 1001.07, Chesterfield County, Virginia",510411001072,1279,856,849,714,135,7,423,51,41,100107,2
"Block Group 2, Census Tract 1002.06, Chesterfield County, Virginia",510411002062,650,327,327,315,12,0,323,51,41,100206,2
"Block Group 3, Census Tract 1002.06, Chesterfield County, Virginia",510411002063,1156,755,755,707,48,0,401,51,41,100206,3
"Block Group 5, Census Tract 1002.06, Chesterfield County, Virginia",510411002065,799,595,577,541,36,18,204,51,41,100206,5
"Block Group 1, Census Tract 1002.08, Chesterfield County, Virginia",510411002081,821,553,553,545,8,0,268,51,41,100208,1
"Block Group 1, Census Tract 1002.09, Chesterfield County, Virginia",510411002091,1022,839,839,839,0,0,183,51,41,100209,1
"Block Group 2, Census Tract 1002.09, Chesterfield County, Virginia",510411002092,743,492,492,492,0,0,251,51,41,100209,2
"Block Group 3, Census Tract 1002.09, Chesterfield County, Virginia",510411002093,2596,1941,1941,1662,279,0,655,51,41,100209,3
"Block Group 4, Census Tract 1002.09, Chesterfield County, Virginia",510411002094,1208,894,849,788,61,45,314,51,41,100209,4
"Block Group 1, Census Tract 1002.10, Chesterfield County, Virginia",510411002101,1472,1237,1218,1154,64,19,235,51,41,100210,1
"Block Group 1, Census Tract 1002.11, Chesterfield County, Virginia",510411002111,827,527,527,484,43,0,300,51,41,100211,1
"Block Group 2, Census Tract 1002.11, Chesterfield County, Virginia",510411002112,1940,1759,1759,1546,213,0,181,51,41,100211,2
"Block Group 1, Census Tract 1002.12, Chesterfield County, Virginia",510411002121,705,448,448,396,52,0,257,51,41,100212,1
"Block Group 2, Census Tract 1002.12, Chesterfield County, Virginia",510411002122,2162,1525,1525,1365,160,0,637,51,41,100212,2
"Block Group 3, Census Tract 1002.12, Chesterfield County, Virginia",510411002123,1193,874,874,856,18,0,319,51,41,100212,3
"Block Group 1, Census Tract 1003, Chesterfield County, Virginia",510411003001,1308,965,965,903,62,0,343,51,41,100300,1
"Block Group 2, Census Tract 1003, Chesterfield County, Virginia",510411003002,1144,815,815,762,53,0,329,51,41,100300,2
"Block Group 1, Census Tract 1004.03, Chesterfield County, Virginia",510411004031,1006,691,664,664,0,27,315,51,41,100403,1
"Block Group 2, Census Tract 1004.03, Chesterfield County, Virginia",510411004032,1110,762,714,672,42,48,348,51,41,100403,2
"Block Group 3, Census Tract 1004.03, Chesterfield County, Virginia",510411004033,655,208,208,208,0,0,447,51,41,100403,3
"Block Group 3, Census Tract 4825.07, Fairfax County, Virginia",510594825073,646,565,565,565,0,0,81,51,59,482507,3
"Block Group 3, Census Tract 4826.01, Fairfax County, Virginia",510594826013,1421,1043,1043,1018,25,0,378,51,59,482601,3
"Block Group 2, Census Tract 4826.03, Fairfax County, Virginia",510594826032,1074,775,775,737,38,0,299,51,59,482603,2
"Block Group 1, Census Tract 4826.04, Fairfax County, Virginia",510594826041,1843,1257,1257,1206,51,0,586,51,59,482604,1
"Block Group 1, Census Tract 4901.01, Fairfax County, Virginia",510594901011,1019,710,710,683,27,0,309,51,59,490101,1
"Block Group 2, Census Tract 4901.01, Fairfax County, Virginia",510594901012,2012,1125,1102,1074,28,23,887,51,59,490101,2
"Block Group 1, Census Tract 4901.04, Fairfax County, Virginia",510594901041,1420,952,934,910,24,18,468,51,59,490104,1
"Block Group 2, Census Tract 4901.04, Fairfax County, Virginia",510594901042,1245,941,941,901,40,0,304,51,59,490104,2
"Block Group 2, Census Tract 4901.05, Fairfax County, Virginia",510594901052,111,111,111,82,29,0,0,51,59,490105,2
"Block Group 3, Census Tract 4901.05, Fairfax County, Virginia",510594901053,918,632,632,625,7,0,286,51,59,490105,3
"Block Group 2, Census Tract 4905.01, Fairfax County, Virginia",510594905012,1708,1175,1175,1068,107,0,533,51,59,490501,2
"Block Group 1, Census Tract 4905.02, Fairfax County, Virginia",510594905021,1674,1254,1254,1175,79,0,420,51,59,490502,1
"Block Group 2, Census Tract 4905.02, Fairfax County, Virginia",510594905022,1031,680,670,650,20,10,351,51,59,490502,2
"Block Group 3, Census Tract 4905.02, Fairfax County, Virginia",510594905023,2713,1583,1550,1489,61,33,1130,51,59,490502,3
"Block Group 1, Census Tract 4910, Fairfax County, Virginia",510594910001,1534,1122,1118,1070,48,4,412,51,59,491000,1
"Block Group 1, Census Tract 4911.01, Fairfax County, Virginia",510594911011,1824,1267,1267,1250,17,0,557,51,59,491101,1
"Block Group 2, Census Tract 4911.01, Fairfax County, Virginia",510594911012,1508,962,947,924,23,15,546,51,59,491101,2
"Block Group 1, Census Tract 4911.02, Fairfax County, Virginia",510594911021,1133,793,785,748,37,8,340,51,59,491102,1
"Block Group 2, Census Tract 4911.02, Fairfax County, Virginia",510594911022,1254,876,858,858,0,18,378,51,59,491102,2
"Block Group 1, Census Tract 4911.03, Fairfax County, Virginia",510594911031,1167,896,896,896,0,0,271,51,59,491103,1
"Block Group 2, Census Tract 4911.03, Fairfax County, Virginia",510594911032,1711,1419,1419,1392,27,0,292,51,59,491103,2
"Block Group 3, Census Tract 4911.03, Fairfax County, Virginia",510594911033,931,689,689,651,38,0,242,51,59,491103,3
"Block Group 4, Census Tract 4911.03, Fairfax County, Virginia",510594911034,664,605,586,586,0,19,59,51,59,491103,4
"Block Group 1, Census Tract 4912.01, Fairfax County, Virginia",510594912011,607,333,316,316,0,17,274,51,59,491201,1
"Block Group 2, Census Tract 4912.01, Fairfax County, Virginia",510594912012,1856,1581,1570,1362,208,11,275,51,59,491201,2
"Block Group 3, Census Tract 4912.01, Fairfax County, Virginia",510594912013,2176,1853,1853,1608,245,0,323,51,59,491201,3
"Block Group 1, Census Tract 4912.02, Fairfax County, Virginia",510594912021,1446,1138,1126,1048,78,12,308,51,59,491202,1
"Block Group 1, Census Tract 4913.01, Fairfax County, Virginia",510594913011,392,273,273,273,0,0,119,51,59,491301,1
"Block Group 3, Census Tract 4913.01, Fairfax County, Virginia",510594913013,748,674,674,603,71,0,74,51,59,491301,3
"Block Group 4, Census Tract 4913.01, Fairfax County, Virginia",510594913014,1873,1375,1375,1375,0,0,498,51,59,491301,4
"Block Group 2, Census Tract 4913.02, Fairfax County, Virginia",510594913022,918,538,538,538,0,0,380,51,59,491302,2
"Block Group 1, Census Tract 4913.03, Fairfax County, Virginia",510594913031,1164,894,894,875,19,0,270,51,59,491303,1
"Block Group 1, Census Tract 4914.01, Fairfax County, Virginia",510594914011,1426,992,979,958,21,13,434,51,59,491401,1
"Block Group 2, Census Tract 4914.01, Fairfax County, Virginia",510594914012,1492,1043,1043,1043,0,0,449,51,59,491401,2
"Block Group 4, Census Tract 4914.01, Fairfax County, Virginia",510594914014,378,307,307,307,0,0,71,51,59,491401,4
"Block Group 1, Census Tract 4914.02, Fairfax County, Virginia",510594914021,1895,1502,1493,1431,62,9,393,51,59,491402,1
"Block Group 1, Census Tract 4914.03, Fairfax County, Virginia",510594914031,2699,1912,1892,1874,18,20,787,51,59,491403,1
"Block Group 2, Census Tract 4914.03, Fairfax County, Virginia",510594914032,832,573,556,527,29,17,259,51,59,491403,2
"Block Group 2, Census Tract 4914.04, Fairfax County, Virginia",510594914042,1807,1472,1472,1472,0,0,335,51,59,491404,2
"Block Group 1, Census Tract 4915.01, Fairfax County, Virginia",510594915011,2682,1999,1999,1911,88,0,683,51,59,491501,1
"Block Group 2, Census Tract 4915.01, Fairfax County, Virginia",510594915012,1679,1151,1151,1087,64,0,528,51,59,491501,2
"Block Group 3, Census Tract 6103, Loudoun County, Virginia",511076103003,1810,1219,1206,1173,33,13,591,51,107,610300,3
"Block Group 4, Census Tract 6103, Loudoun County, Virginia",511076103004,1609,1037,1037,977,60,0,572,51,107,610300,4
"Block Group 1, Census Tract 6104, Loudoun County, Virginia",511076104001,2641,1516,1511,1459,52,5,1125,51,107,610400,1
"Block Group 2, Census Tract 6104, Loudoun County, Virginia",511076104002,1459,1157,1157,1090,67,0,302,51,107,610400,2
"Block Group 1, Census Tract 6105.03, Loudoun County, Virginia",511076105031,2012,1351,1351,1351,0,0,661,51,107,610503,1
"Block Group 2, Census Tract 6105.03, Loudoun County, Virginia",511076105032,1649,1396,1396,1396,0,0,253,51,107,610503,2
"Block Group 3, Census Tract 6105.03, Loudoun County, Virginia",511076105033,2853,2460,2460,2446,14,0,393,51,107,610503,3
"Block Group 2, Census Tract 6105.04, Loudoun County, Virginia",511076105042,1332,966,966,929,37,0,366,51,107,610504,2
"Block Group 3, Census Tract 6105.04, Loudoun County, Virginia",511076105043,1250,932,932,911,21,0,318,51,107,610504,3
"Block Group 1, Census Tract 6105.05, Loudoun County, Virginia",511076105051,753,642,642,642,0,0,111,51,107,610505,1
"Block Group 2, Census Tract 6105.05, Loudoun County, Virginia",511076105052,485,446,446,446,0,0,39,51,107,610505,2
"Block Group 4, Census Tract 6105.05, Loudoun County, Virginia",511076105054,1395,927,913,913,0,14,468,51,107,610505,4
"Block Group 1, Census Tract 6105.06, Loudoun County, Virginia",511076105061,2319,1979,1938,1831,107,41,340,51,107,610506,1
"Block Group 3, Census Tract 6105.06, Loudoun County, Virginia",511076105063,617,617,596,575,21,21,0,51,107,610506,3
"Block Group 1, Census Tract 6105.07, Loudoun County, Virginia",511076105071,1067,583,583,553,30,0,484,51,107,610507,1
"Block Group 3, Census Tract 6105.07, Loudoun County, Virginia",511076105073,1050,789,789,775,14,0,261,51,107,610507,3
"Block Group 4, Census Tract 6105.07, Loudoun County, Virginia",511076105074,991,738,738,708,30,0,253,51,107,610507,4
"Block Group 2, Census Tract 6106.01, Loudoun County, Virginia",511076106012,1936,1478,1478,1336,142,0,458,51,107,610601,2
"Block Group 3, Census Tract 6106.01, Loudoun County, Virginia",511076106013,1474,1122,1100,1046,54,22,352,51,107,610601,3
"Block Group 1, Census Tract 6106.02, Loudoun County, Virginia",511076106021,1420,1155,1142,1101,41,13,265,51,107,610602,1
"Block Group 2, Census Tract 6106.02, Loudoun County, Virginia",511076106022,600,458,458,414,44,0,142,51,107,610602,2
"Block Group 2, Census Tract 6106.03, Loudoun County, Virginia",511076106032,1033,893,874,874,0,19,140,51,107,610603,2
"Block Group 1, Census Tract 6106.04, Loudoun County, Virginia",511076106041,1426,1226,1194,1142,52,32,200,51,107,610604,1
"Block Group 3, Census Tract 6106.04, Loudoun County, Virginia",511076106043,1213,903,903,879,24,0,310,51,107,610604,3
"Block Group 4, Census Tract 6106.04, Loudoun County, Virginia",511076106044,1780,1009,987,971,16,22,771,51,107,610604,4
"Block Group 2, Census Tract 6107.01, Loudoun County, Virginia",511076107012,2437,1961,1961,1939,22,0,476,51,107,610701,2
"Block Group 1, Census Tract 6107.02, Loudoun County, Virginia",511076107021,2092,1534,1534,1415,119,0,558,51,107,610702,1
"Block Group 3, Census Tract 6107.02, Loudoun County, Virginia",511076107023,1731,1321,1201,1052,149,120,410,51,107,610702,3
"Block Group 1, Census Tract 6107.03, Loudoun County, Virginia",511076107031,1408,992,992,976,16,0,416,51,107,610703,1
"Block Group 3, Census Tract 6107.03, Loudoun County, Virginia",511076107033,802,594,594,585,9,0,208,51,107,610703,3
"Block Group 1, Census Tract 6108, Loudoun County, Virginia",511076108001,1871,1148,1111,1008,103,37,723,51,107,610800,1
"Block Group 4, Census Tract 6108, Loudoun County, Virginia",511076108004,1035,698,698,698,0,0,337,51,107,610800,4
"Block Group 2, Census Tract 6109, Loudoun County, Virginia",511076109002,1308,699,699,664,35,0,609,51,107,610900,2
"Block Group 1, Census Tract 6110.02, Loudoun County, Virginia",511076110021,1552,1175,1152,1142,10,23,377,51,107,611002,1
"Block Group 3, Census Tract 6110.02, Loudoun County, Virginia",511076110023,1779,1389,1389,1254,135,0,390,51,107,611002,3
"Block Group 1, Census Tract 6110.04, Loudoun County, Virginia",511076110041,3138,2697,2697,2556,141,0,441,51,107,611004,1
"Block Group 2, Census Tract 6110.04, Loudoun County, Virginia",511076110042,739,573,573,527,46,0,166,51,107,611004,2
"Block Group 3, Census Tract 6110.04, Loudoun County, Virginia",511076110043,848,733,733,723,10,0,115,51,107,611004,3
"Block Group 4, Census Tract 6110.04, Loudoun County, Virginia",511076110044,1507,1248,1248,1202,46,0,259,51,107,611004,4
"Block Group 1, Census Tract 6110.05, Loudoun County, Virginia",511076110051,1274,1054,1026,1011,15,28,220,51,107,611005,1
"Block Group 2, Census Tract 6110.05, Loudoun County, Virginia",511076110052,800,627,627,611,16,0,173,51,107,611005,2
"Block Group 2, Census Tract 2103, Pulaski County, Virginia",511552103002,680,433,433,389,44,0,247,51,155,210300,2
"Block Group 3, Census Tract 2103, Pulaski County, Virginia",511552103003,812,472,472,421,51,0,340,51,155,210300,3
"Block Group 5, Census Tract 2103, Pulaski County, Virginia",511552103005,682,492,492,452,40,0,190,51,155,210300,5
"Block Group 1, Census Tract 2104.01, Pulaski County, Virginia",511552104011,768,459,428,428,0,31,309,51,155,210401,1
"Block Group 3, Census Tract 2104.01, Pulaski County, Virginia",511552104013,965,569,569,538,31,0,396,51,155,210401,3
"Block Group 1, Census Tract 2104.02, Pulaski County, Virginia",511552104021,1154,705,705,698,7,0,449,51,155,210402,1
"Block Group 1, Census Tract 2105, Pulaski County, Virginia",511552105001,967,647,647,629,18,0,320,51,155,210500,1
"Block Group 2, Census Tract 2105, Pulaski County, Virginia",511552105002,361,172,172,156,16,0,189,51,155,210500,2
"Block Group 1, Census Tract 2106, Pulaski County, Virginia",511552106001,2217,631,631,566,65,0,1586,51,155,210600,1
"Block Group 2, Census Tract 2106, Pulaski County, Virginia",511552106002,735,360,360,298,62,0,375,51,155,210600,2
"Block Group 1, Census Tract 2107, Pulaski County, Virginia",511552107001,1558,791,791,786,5,0,767,51,155,210700,1
"Block Group 3, Census Tract 2107, Pulaski County, Virginia",511552107003,448,258,258,250,8,0,190,51,155,210700,3
"Block Group 1, Census Tract 9801, Pulaski County, Virginia",511559801001,0,0,0,0,0,0,0,51,155,980100,1
"Block Group 1, Census Tract 9501, Rappahannock County, Virginia",511579501001,1421,864,864,848,16,0,557,51,157,950100,1
"Block Group 2, Census Tract 9501, Rappahannock County, Virginia",511579501002,931,501,501,472,29,0,430,51,157,950100,2
"Block Group 2, Census Tract 9502, Rappahannock County, Virginia",511579502002,1336,964,964,952,12,0,372,51,157,950200,2
"Block Group 3, Census Tract 9502, Rappahannock County, Virginia",511579502003,547,323,323,323,0,0,224,51,157,950200,3
"Block Group 1, Census Tract 401, Richmond County, Virginia",511590401001,888,525,525,483,42,0,363,51,159,40100,1
"Block Group 2, Census Tract 401, Richmond County, Virginia",511590401002,1721,937,937,927,10,0,784,51,159,40100,2
"Block Group 4, Census Tract 401, Richmond County, Virginia",511590401004,668,313,313,313,0,0,355,51,159,40100,4
"Block Group 1, Census Tract 402, Richmond County, Virginia",511590402001,2020,468,468,468,0,0,1552,51,159,40200,1
"Block Group 2, Census Tract 402, Richmond County, Virginia",511590402002,872,549,549,549,0,0,323,51,159,40200,2
"Block Group 1, Census Tract 301, Roanoke County, Virginia",511610301001,894,501,501,483,18,0,393,51,161,30100,1
"Block Group 2, Census Tract 301, Roanoke County, Virginia",511610301002,1059,780,780,755,25,0,279,51,161,30100,2
"Block Group 3, Census Tract 301, Roanoke County, Virginia",511610301003,1061,584,584,580,4,0,477,51,161,30100,3
"Block Group 1, Census Tract 302.01, Roanoke County, Virginia",511610302011,580,351,351,345,6,0,229,51,161,30201,1
"Block Group 2, Census Tract 302.01, Roanoke County, Virginia",511610302012,1390,1043,1043,1023,20,0,347,51,161,30201,2
"Block Group 3, Census Tract 302.01, Roanoke County, Virginia",511610302013,2070,1173,1098,1043,55,75,897,51,161,30201,3
"Block Group 1, Census Tract 302.03, Roanoke County, Virginia",511610302031,1334,714,714,680,34,0,620,51,161,30203,1
"Block Group 2, Census Tract 302.03, Roanoke County, Virginia",511610302032,2521,1651,1651,1591,60,0,870,51,161,30203,2
"Block Group 1, Census Tract 302.05, Roanoke County, Virginia",511610302051,1766,1140,1133,1126,7,7,626,51,161,30205,1
"Block Group 2, Census Tract 302.05, Roanoke County, Virginia",511610302052,1862,999,999,959,40,0,863,51,161,30205,2
"Block Group 1, Census Tract 302.06, Roanoke County, Virginia",511610302061,2177,1372,1372,1314,58,0,805,51,161,30206,1
"Block Group 2, Census Tract 302.06, Roanoke County, Virginia",511610302062,1697,590,590,546,44,0,1107,51,161,30206,2
"Block Group 1, Census Tract 302.07, Roanoke County, Virginia",511610302071,478,255,255,255,0,0,223,51,161,30207,1
"Block Group 1, Census Tract 303, Roanoke County, Virginia",511610303001,4050,2745,2539,2414,125,206,1305,51,161,30300,1
"Block Group 2, Census Tract 303, Roanoke County, Virginia",511610303002,774,226,226,226,0,0,548,51,161,30300,2
"Block Group 1, Census Tract 305.01, Roanoke County, Virginia",511610305011,1708,618,618,580,38,0,1090,51,161,30501,1
"Block Group 1, Census Tract 305.02, Roanoke County, Virginia",511610305021,2090,1136,1136,1076,60,0,954,51,161,30502,1
"Block Group 2, Census Tract 306.01, Roanoke County, Virginia",511610306012,1507,886,886,871,15,0,621,51,161,30601,2
"Block Group 3, Census Tract 306.01, Roanoke County, Virginia",511610306013,1268,845,845,845,0,0,423,51,161,30601,3
"Block Group 1, Census Tract 206, Chesapeake city, Virginia",515500206001,1154,823,801,760,41,22,331,51,550,20600,1
"Block Group 3, Census Tract 206, Chesapeake city, Virginia",515500206003,699,409,399,399,0,10,290,51,550,20600,3
"Block Group 4, Census Tract 206, Chesapeake city, Virginia",515500206004,594,320,308,300,8,12,274,51,550,20600,4
"Block Group 2, Census Tract 207, Chesapeake city, Virginia",515500207002,712,346,346,304,42,0,366,51,550,20700,2
"Block Group 3, Census Tract 207, Chesapeake city, Virginia",515500207003,816,342,342,342,0,0,474,51,550,20700,3
"Block Group 4, Census Tract 207, Chesapeake city, Virginia",515500207004,1247,730,730,677,53,0,517,51,550,20700,4
"Block Group 1, Census Tract 208.04, Chesapeake city, Virginia",515500208041,1051,867,752,717,35,115,184,51,550,20804,1
"Block Group 2, Census Tract 208.04, Chesapeake city, Virginia",515500208042,1294,833,738,709,29,95,461,51,550,20804,2
"Block Group 3, Census Tract 208.04, Chesapeake city, Virginia",515500208043,1446,1114,1052,1052,0,62,332,51,550,20804,3
"Block Group 4, Census Tract 208.04, Chesapeake city, Virginia",515500208044,2353,1382,1323,1305,18,59,971,51,550,20804,4
"Block Group 5, Census Tract 208.04, Chesapeake city, Virginia",515500208045,2101,1567,1412,1401,11,155,534,51,550,20804,5
"Block Group 1, Census Tract 208.05, Chesapeake city, Virginia",515500208051,572,400,400,381,19,0,172,51,550,20805,1
"Block Group 2, Census Tract 208.05, Chesapeake city, Virginia",515500208052,1288,813,772,704,68,41,475,51,550,20805,2
"Block Group 3, Census Tract 208.05, Chesapeake city, Virginia",515500208053,552,437,437,437,0,0,115,51,550,20805,3
"Block Group 4, Census Tract 208.05, Chesapeake city, Virginia",515500208054,2359,1776,1550,1534,16,226,583,51,550,20805,4
"Block Group 1, Census Tract 208.08, Chesapeake city, Virginia",515500208081,1104,408,363,363,0,45,696,51,550,20808,1
"Block Group 2, Census Tract 208.08, Chesapeake city, Virginia",515500208082,1911,1188,1153,1087,66,35,723,51,550,20808,2
"Block Group 1, Census Tract 208.09, Chesapeake city, Virginia",515500208091,1963,1057,1040,962,78,17,906,51,550,20809,1
"Block Group 2, Census Tract 208.09, Chesapeake city, Virginia",515500208092,1514,1280,1256,1141,115,24,234,51,550,20809,2
"Block Group 1, Census Tract 208.10, Chesapeake city, Virginia",515500208101,1491,1080,919,919,0,161,411,51,550,20810,1
"Block Group 1, Census Tract 208.11, Chesapeake city, Virginia",515500208111,954,842,793,706,87,49,112,51,550,20811,1
"Block Group 3, Census Tract 208.11, Chesapeake city, Virginia",515500208113,1236,884,877,834,43,7,352,51,550,20811,3
"Block Group 1, Census Tract 208.12, Chesapeake city, Virginia",515500208121,1662,1146,1002,978,24,144,516,51,550,20812,1
"Block Group 2, Census Tract 208.13, Chesapeake city, Virginia",515500208132,640,278,215,206,9,63,362,51,550,20813,2
"Block Group 1, Census Tract 208.14, Chesapeake city, Virginia",515500208141,719,540,508,460,48,32,179,51,550,20814,1
"Block Group 3, Census Tract 208.14, Chesapeake city, Virginia",515500208143,1619,1041,934,868,66,107,578,51,550,20814,3
"Block Group 1, Census Tract 209.03, Chesapeake city, Virginia",515500209031,1126,815,802,720,82,13,311,51,550,20903,1
"Block Group 1, Census Tract 209.05, Chesapeake city, Virginia",515500209051,1096,725,685,679,6,40,371,51,550,20905,1
"Block Group 2, Census Tract 209.05, Chesapeake city, Virginia",515500209052,1750,1082,1076,1066,10,6,668,51,550,20905,2
"Block Group 1, Census Tract 209.08, Chesapeake city, Virginia",515500209081,1775,1415,1313,958,355,102,360,51,550,20908,1
"Block Group 2, Census Tract 209.08, Chesapeake city, Virginia",515500209082,629,373,373,373,0,0,256,51,550,20908,2
"Block Group 2, Census Tract 209.09, Chesapeake city, Virginia",515500209092,1103,797,797,797,0,0,306,51,550,20909,2
"Block Group 1, Census Tract 209.10, Chesapeake city, Virginia",515500209101,716,358,337,252,85,21,358,51,550,20910,1
"Block Group 2, Census Tract 209.11, Chesapeake city, Virginia",515500209112,923,681,607,607,0,74,242,51,550,20911,2
"Block Group 2, Census Tract 209.12, Chesapeake city, Virginia",515500209122,1778,1305,1285,1188,97,20,473,51,550,20912,2
"Block Group 2, Census Tract 210.04, Chesapeake city, Virginia",515500210042,987,627,558,545,13,69,360,51,550,21004,2
"Block Group 3, Census Tract 210.04, Chesapeake city, Virginia",515500210043,567,390,390,390,0,0,177,51,550,21004,3
"Block Group 1, Census Tract 210.05, Chesapeake city, Virginia",515500210051,1471,431,362,362,0,69,1040,51,550,21005,1
"Block Group 2, Census Tract 210.05, Chesapeake city, Virginia",515500210052,2008,1433,1345,1336,9,88,575,51,550,21005,2
"Block Group 1, Census Tract 210.09, Chesapeake city, Virginia",515500210091,1213,669,659,627,32,10,544,51,550,21009,1
